user_id,book_id,rating,goodreads_book_id_x,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,goodreads_book_id_y,tag_name
29724,5158,5,59819,59819,1961184,56,515128546,9780515128540.0,Nora Roberts,1999.0,Tears of the Moon,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",en-US,4.19,24613,26184,581,98,652,4882,9226,11326,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5158.0,"['Fiction', 'Romance']"
17688,11,4,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
30831,7784,4,22469,22469,1409945,34,785123288,9780785123290.0,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",2001.0,Wolverine: Origin,Wolverine: Origin,eng,3.96,10790,12786,330,209,799,2857,4339,4582,https://images.gr-assets.com/books/1320663605m/22469.jpg,https://images.gr-assets.com/books/1320663605s/22469.jpg,7784.0,"['Children-s-lit', 'Fantasy']"
33406,1301,3,1110,1110,3204998,104,385340540,9780385340540.0,John Grisham,2005.0,The Broker,The Broker,eng,3.77,65428,69823,2266,893,4463,21542,25960,16965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1301.0,"['Fiction', 'History']"
44963,446,5,102868,102868,1997473,1106,1420925539,9781420925530.0,Arthur Conan Doyle,1887.0,A Study in Scarlet,A Study in Scarlet,eng,4.15,201499,220115,6954,2318,5550,38107,85345,88795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,446.0,"['Fiction', 'Romance']"
45707,5064,3,16124019,16124019,21940541,12,,,Mira Lyn Kelly,2012.0,Waking Up Married,"Waking Up Married (Waking Up, #1)",en-US,3.53,23812,24220,1725,915,2538,8222,7874,4671,https://images.gr-assets.com/books/1352411782m/16124019.jpg,https://images.gr-assets.com/books/1352411782s/16124019.jpg,5064.0,"['Fantasy', 'Fiction', 'History', 'Mystery', 'Romance']"
20534,117,5,18131,18131,948387,165,440498058,9780440498060.0,Madeleine L'Engle,1962.0,A Wrinkle in Time,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",en-US,4.04,615907,650094,19413,17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg,117.0,"['Classic', 'Fantasy', 'Fiction']"
27217,3,3,41865,41865,3212258,226,316015849,9780316015840.0,Stephenie Meyer,2005.0,Twilight,"Twilight (Twilight, #1)",en-US,3.57,3866839,3916824,95009,456191,436802,793319,875073,1355439,https://images.gr-assets.com/books/1361039443m/41865.jpg,https://images.gr-assets.com/books/1361039443s/41865.jpg,3.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
42095,2,5,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
27626,2,4,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
10890,3102,3,6335026,6335026,6520850,62,077832740X,9780778327400.0,Heather Gudenkauf,2008.0,The Weight of Silence,The Weight of Silence,eng,3.93,33235,35125,3525,352,1625,8172,14991,9985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3102.0,"['Classic', 'Fiction', 'History', 'Romance']"
424,29,2,18135,18135,3349450,1937,743477111,9780743477120.0,"William Shakespeare, Robert           Jackson",1595.0,An Excellent conceited Tragedie of Romeo and Juliet,Romeo and Juliet,eng,3.73,1628519,1672889,14778,57980,153179,452673,519822,489235,https://images.gr-assets.com/books/1327872146m/18135.jpg,https://images.gr-assets.com/books/1327872146s/18135.jpg,29.0,['History']
28069,5,5,4671,4671,245494,1356,743273567,9780743273560.0,F. Scott Fitzgerald,1925.0,The Great Gatsby,The Great Gatsby,eng,3.89,2683664,2773745,51992,86236,197621,606158,936012,947718,https://images.gr-assets.com/books/1490528560m/4671.jpg,https://images.gr-assets.com/books/1490528560s/4671.jpg,5.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
36131,665,4,6690798,6690798,2802546,101,345504968,9780345504970.0,Justin Cronin,2010.0,The Passage,"The Passage (The Passage, #1)",eng,4.04,126993,145772,16506,3522,7867,24461,53735,56187,https://images.gr-assets.com/books/1327874267m/6690798.jpg,https://images.gr-assets.com/books/1327874267s/6690798.jpg,665.0,"['Fiction', 'History']"
2572,117,4,18131,18131,948387,165,440498058,9780440498060.0,Madeleine L'Engle,1962.0,A Wrinkle in Time,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",en-US,4.04,615907,650094,19413,17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg,117.0,"['Classic', 'Fantasy', 'Fiction']"
41605,106,3,9418327,9418327,14302659,48,,,Tina Fey,2011.0,Bossypants,Bossypants,eng,3.94,506250,609260,35142,14842,31761,129390,230080,203187,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg,106.0,"['Classic', 'Fantasy', 'Fiction']"
42399,2,5,3,3,4640799,491,439554934,9780439554930.0,"J.K. Rowling, Mary GrandPré",1997.0,Harry Potter and the Philosopher's Stone,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",eng,4.44,4602479,4800065,75867,75504,101676,455024,1156318,3011543,https://images.gr-assets.com/books/1474154022m/3.jpg,https://images.gr-assets.com/books/1474154022s/3.jpg,2.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
42972,7081,5,519933,519933,1003876,48,688163653,9780688163660.0,Diana Wynne Jones,1988.0,The Lives of Christopher Chant,"The Lives of Christopher Chant (Chrestomanci, #2)",,4.22,17117,18344,428,147,400,2924,6625,8248,https://images.gr-assets.com/books/1356549015m/519933.jpg,https://images.gr-assets.com/books/1356549015s/519933.jpg,7081.0,"['Fantasy', 'Fiction', 'Mystery', 'War']"
40178,760,5,9532,9532,3145587,63,765342405,9780765342410.0,Orson Scott Card,1998.0,Ender's Shadow,"Ender's Shadow (Ender's Shadow, #1)",eng,4.3,115521,125744,4587,706,2793,16218,44173,61854,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,760.0,"['Classic', 'Fiction', 'Romance']"
33107,960,5,1166599,1166599,1920889,2,765302306,9780765302300.0,"Robert Jordan, Brandon Sanderson",2009.0,The Gathering Storm,"The Gathering Storm (Wheel of Time, #12)",eng,4.34,94095,100343,2582,1146,2178,10877,32914,53228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,960.0,"['Fantasy', 'Fiction', 'History', 'Mystery', 'Romance']"
7438,8,5,5107,5107,3036731,360,316769177,9780316769170.0,J.D. Salinger,1951.0,The Catcher in the Rye,The Catcher in the Rye,eng,3.79,2044241,2120637,44920,109383,185520,455042,661516,709176,https://images.gr-assets.com/books/1398034300m/5107.jpg,https://images.gr-assets.com/books/1398034300s/5107.jpg,8.0,"['Classic', 'Fantasy', 'Fiction', 'Mystery']"
48007,1319,2,469571,469571,1907621,106,679744398,9780679744400.0,Cormac McCarthy,1992.0,All the Pretty Horses,"All the Pretty Horses (The Border Trilogy, #1)",eng,3.97,68451,72899,4810,1406,3865,14354,29344,23930,https://images.gr-assets.com/books/1498463335m/469571.jpg,https://images.gr-assets.com/books/1498463335s/469571.jpg,1319.0,['Fiction']
12486,10,4,1885,1885,3060926,3455,679783261,9780679783270.0,Jane Austen,1813.0,Pride and Prejudice,Pride and Prejudice,eng,4.24,2035490,2191465,49152,54700,86485,284852,609755,1155673,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg,10.0,"['Fantasy', 'Fiction', 'Kids', 'Mystery']"
7494,34,3,10818853,10818853,15732562,169,1612130291,9781612130290.0,E.L. James,2011.0,Fifty Shades of Grey,"Fifty Shades of Grey (Fifty Shades, #1)",eng,3.67,1338493,1436818,75437,165455,152293,252185,294976,571909,https://images.gr-assets.com/books/1385207843m/10818853.jpg,https://images.gr-assets.com/books/1385207843s/10818853.jpg,34.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
36409,24,3,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,24.0,"['Bio-memoir', 'Fiction', 'History']"
47806,8,3,5107,5107,3036731,360,316769177,9780316769170.0,J.D. Salinger,1951.0,The Catcher in the Rye,The Catcher in the Rye,eng,3.79,2044241,2120637,44920,109383,185520,455042,661516,709176,https://images.gr-assets.com/books/1398034300m/5107.jpg,https://images.gr-assets.com/books/1398034300s/5107.jpg,8.0,"['Classic', 'Fantasy', 'Fiction', 'Mystery']"
43025,348,2,16143347,16143347,21975829,77,,,E. Lockhart,2014.0,We Were Liars,We Were Liars,eng,3.85,273442,298780,36910,9074,22616,68468,102385,96237,https://images.gr-assets.com/books/1402749479m/16143347.jpg,https://images.gr-assets.com/books/1402749479s/16143347.jpg,348.0,"['Classic', 'Fantasy', 'Fiction', 'Romance']"
503,21,5,2,2,2809203,307,439358078,9780439358070.0,"J.K. Rowling, Mary GrandPré",2003.0,Harry Potter and the Order of the Phoenix,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",eng,4.46,1735368,1840548,28685,9528,31577,180210,494427,1124806,https://images.gr-assets.com/books/1387141547m/2.jpg,https://images.gr-assets.com/books/1387141547s/2.jpg,21.0,"['Fiction', 'History']"
8786,33,5,930,929,1558965,220,739326228,9780739326220.0,Arthur Golden,1997.0,Memoirs of a Geisha,Memoirs of a Geisha,eng,4.08,1300209,1418172,25605,23500,59033,258700,517157,559782,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,33.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
35012,30,4,8442457,19288043,13306276,196,297859382,9780297859380.0,Gillian Flynn,2012.0,Gone Girl,Gone Girl,eng,4.03,512475,1626519,121614,38874,80807,280331,616031,610476,https://images.gr-assets.com/books/1339602131m/8442457.jpg,https://images.gr-assets.com/books/1339602131s/8442457.jpg,30.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
49780,21,5,2,2,2809203,307,439358078,9780439358070.0,"J.K. Rowling, Mary GrandPré",2003.0,Harry Potter and the Order of the Phoenix,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",eng,4.46,1735368,1840548,28685,9528,31577,180210,494427,1124806,https://images.gr-assets.com/books/1387141547m/2.jpg,https://images.gr-assets.com/books/1387141547s/2.jpg,21.0,"['Fiction', 'History']"
6734,28,2,7624,7624,2766512,458,140283331,9780140283330.0,William Golding,1954.0,Lord of the Flies ,Lord of the Flies,eng,3.64,1605019,1671484,26886,92779,160295,425648,564916,427846,https://images.gr-assets.com/books/1327869409m/7624.jpg,https://images.gr-assets.com/books/1327869409s/7624.jpg,28.0,"['Bio-memoir', 'Fiction', 'History']"
28217,50,4,30119,30119,30518,45,60513039,9780060513030.0,Shel Silverstein,1974.0,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,Where the Sidewalk Ends,eng,4.29,1016888,1023781,9234,16590,30792,139024,293222,544153,https://images.gr-assets.com/books/1168052448m/30119.jpg,https://images.gr-assets.com/books/1168052448s/30119.jpg,50.0,"['Children-s-lit', 'Classic', 'Fiction', 'Kids']"
7254,4671,3,5186,5186,459447,29,037570504X,9780375705040.0,Edwidge Danticat,1994.0,"Breath, Eyes, Memory ","Breath, Eyes, Memory",eng,3.86,22123,22855,1068,319,1334,5970,8769,6463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4671.0,"['Classic', 'Fiction', 'Romance']"
40578,11,4,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
21078,10,3,1885,1885,3060926,3455,679783261,9780679783270.0,Jane Austen,1813.0,Pride and Prejudice,Pride and Prejudice,eng,4.24,2035490,2191465,49152,54700,86485,284852,609755,1155673,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg,10.0,"['Fantasy', 'Fiction', 'Kids', 'Mystery']"
11068,24,5,6,6,3046572,332,439139600,9780439139600.0,"J.K. Rowling, Mary GrandPré",2000.0,Harry Potter and the Goblet of Fire,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",eng,4.53,1753043,1868642,31084,6676,20210,151785,494926,1195045,https://images.gr-assets.com/books/1361482611m/6.jpg,https://images.gr-assets.com/books/1361482611s/6.jpg,24.0,"['Bio-memoir', 'Fiction', 'History']"
14770,30,4,8442457,19288043,13306276,196,297859382,9780297859380.0,Gillian Flynn,2012.0,Gone Girl,Gone Girl,eng,4.03,512475,1626519,121614,38874,80807,280331,616031,610476,https://images.gr-assets.com/books/1339602131m/8442457.jpg,https://images.gr-assets.com/books/1339602131s/8442457.jpg,30.0,"['Classic', 'Fantasy', 'Fiction', 'War']"
26478,1319,3,469571,469571,1907621,106,679744398,9780679744400.0,Cormac McCarthy,1992.0,All the Pretty Horses,"All the Pretty Horses (The Border Trilogy, #1)",eng,3.97,68451,72899,4810,1406,3865,14354,29344,23930,https://images.gr-assets.com/books/1498463335m/469571.jpg,https://images.gr-assets.com/books/1498463335s/469571.jpg,1319.0,['Fiction']
15784,5,3,4671,4671,245494,1356,743273567,9780743273560.0,F. Scott Fitzgerald,1925.0,The Great Gatsby,The Great Gatsby,eng,3.89,2683664,2773745,51992,86236,197621,606158,936012,947718,https://images.gr-assets.com/books/1490528560m/4671.jpg,https://images.gr-assets.com/books/1490528560s/4671.jpg,5.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
51558,6174,5,43932,43932,14597391,60,440220459,9780440220460.0,Harlan Coben,1996.0,Drop Shot,Drop Shot (Myron Bolitar #2),eng,3.92,17128,20378,983,85,602,5214,9383,5094,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6174.0,"['Bio-memoir', 'History']"
32765,10,5,1885,1885,3060926,3455,679783261,9780679783270.0,Jane Austen,1813.0,Pride and Prejudice,Pride and Prejudice,eng,4.24,2035490,2191465,49152,54700,86485,284852,609755,1155673,https://images.gr-assets.com/books/1320399351m/1885.jpg,https://images.gr-assets.com/books/1320399351s/1885.jpg,10.0,"['Fantasy', 'Fiction', 'Kids', 'Mystery']"
52220,343,4,24192,24192,1022176,120,385339690,9780385339700.0,John Grisham,1996.0,The Runaway Jury,The Runaway Jury,eng,3.96,222712,226861,1700,1613,8950,56426,90284,69588,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,343.0,"['Classic', 'Fantasy', 'Fiction', 'History', 'Mystery']"
36068,5148,3,7285498,7285498,8520753,12,62002325,9780062002330.0,Courtney Allison Moulton,2011.0,Angelfire,"Angelfire (Angelfire, #1)",en-US,3.93,27704,28225,1977,1099,1997,5723,8294,11112,https://images.gr-assets.com/books/1294531919m/7285498.jpg,https://images.gr-assets.com/books/1294531919s/7285498.jpg,5148.0,"['Classic', 'Fiction', 'History', 'War']"
10909,5,5,4671,4671,245494,1356,743273567,9780743273560.0,F. Scott Fitzgerald,1925.0,The Great Gatsby,The Great Gatsby,eng,3.89,2683664,2773745,51992,86236,197621,606158,936012,947718,https://images.gr-assets.com/books/1490528560m/4671.jpg,https://images.gr-assets.com/books/1490528560s/4671.jpg,5.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery']"
21522,386,3,233818,233818,3215136,127,440439884,9780440439880.0,Scott O'Dell,1960.0,Island of the Blue Dolphins,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",en-CA,3.8,236015,245968,6699,8175,19308,61975,80520,75990,https://images.gr-assets.com/books/1475166260m/233818.jpg,https://images.gr-assets.com/books/1475166260s/233818.jpg,386.0,"['Bio-memoir', 'Fiction']"
19736,11,3,77203,77203,3295919,283,1594480001,9781594480000.0,Khaled Hosseini,2003.0,The Kite Runner ,The Kite Runner,eng,4.26,1813044,1878095,59730,34288,59980,226062,628174,929591,https://images.gr-assets.com/books/1484565687m/77203.jpg,https://images.gr-assets.com/books/1484565687s/77203.jpg,11.0,"['Classic', 'Fantasy', 'Fiction']"
22680,3412,3,6870,6870,31779,86,99481243,9780099481250.0,Ian McEwan,1997.0,Enduring Love,Enduring Love,eng,3.62,26390,30399,1722,1031,2795,8773,11868,5932,https://images.gr-assets.com/books/1313656531m/6870.jpg,https://images.gr-assets.com/books/1313656531s/6870.jpg,3412.0,"['Classic', 'Fiction', 'History', 'Romance']"
36188,26,4,968,968,2982101,350,307277674,9780307277670.0,Dan Brown,2003.0,The Da Vinci Code,"The Da Vinci Code (Robert Langdon, #2)",eng,3.79,1447148,1557292,41560,71345,126493,340790,539277,479387,https://images.gr-assets.com/books/1303252999m/968.jpg,https://images.gr-assets.com/books/1303252999s/968.jpg,26.0,"['Bio-memoir', 'Fiction', 'History']"
10669,295,5,10644930,10644930,15553789,145,1451627289,9781451627280.0,Stephen King,2011.0,11/22/63,11/22/63,eng,4.29,258464,303057,30656,2927,7649,35500,109392,147589,https://images.gr-assets.com/books/1327876792m/10644930.jpg,https://images.gr-assets.com/books/1327876792s/10644930.jpg,295.0,"['Children-s-lit', 'Classic', 'Fantasy', 'Fiction', 'History', 'Kids']"
21807,1,5,2767052,2767052,2792775,272,439023483,9780439023480.0,Suzanne Collins,2008.0,The Hunger Games,"The Hunger Games (The Hunger Games, #1)",eng,4.34,4780653,4942365,155254,66715,127936,560092,1481305,2706317,https://images.gr-assets.com/books/1447303603m/2767052.jpg,https://images.gr-assets.com/books/1447303603s/2767052.jpg,1.0,"['Children-s-lit', 'Fantasy', 'Fiction', 'Kids', 'Mystery', 'Romance']"
12636,3431,5,32258,32258,1009035,88,034545894X,9780345458940.0,Tess Gerritsen,2004.0,Body Double,"Body Double (Rizzoli & Isles, #4)",en-US,4.16,30834,35633,1349,114,656,6159,15084,13620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3431.0,"['Classic', 'Fiction', 'Romance']"
